iShares Core S&P 500 ETF
Fund Holdings as of,"Mar 01, 2023"
Inception Date,"May 15, 2000"
Shares Outstanding,"746,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","91,622,643.60","0.03","91,622,643.60","1,272,360.00","72.01","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIO","BIO RAD LABORATORIES INC CLASS A","Health Care","Equity","91,169,375.70","0.03","91,169,375.70","191,770.00","475.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QRVO","QORVO INC","Information Technology","Equity","90,710,267.55","0.03","90,710,267.55","903,039.00","100.45","United States","NASDAQ","USD","1.00","USD","-"
"TAP","MOLSON COORS BREWING CLASS B","Consumer Staples","Equity","88,837,264.75","0.03","88,837,264.75","1,674,595.00","53.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"JNPR","JUNIPER NETWORKS INC","Information Technology","Equity","88,258,963.29","0.03","88,258,963.29","2,890,893.00","30.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALLE","ALLEGION PLC","Industrials","Equity","87,944,862.78","0.03","87,944,862.78","782,358.00","112.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REG","REGENCY CENTERS REIT CORP","Real Estate","Equity","86,095,297.68","0.03","86,095,297.68","1,371,818.00","62.76","United States","NASDAQ","USD","1.00","USD","-"
"CMA","COMERICA INC","Financials","Equity","82,445,180.76","0.03","82,445,180.76","1,166,457.00","70.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BXP","BOSTON PROPERTIES REIT INC","Real Estate","Equity","82,349,271.06","0.03","82,349,271.06","1,270,626.00","64.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","81,117,125.76","0.03","81,117,125.76","1,465,266.00","55.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBWI","BATH AND BODY WORKS INC","Consumer Discretionary","Equity","80,169,753.09","0.03","80,169,753.09","2,034,249.00","39.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RHI","ROBERT HALF","Industrials","Equity","78,124,341.88","0.03","78,124,341.88","966,407.00","80.84","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","76,796,078.32","0.03","76,796,078.32","533,158.00","144.04","United States","NASDAQ","USD","1.00","USD","-"
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Industrials","Equity","76,673,677.95","0.03","76,673,677.95","355,415.00","215.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Health Care","Equity","75,484,776.64","0.03","75,484,776.64","571,508.00","132.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AOS","A O SMITH CORP","Industrials","Equity","75,458,980.41","0.03","75,458,980.41","1,130,133.00","66.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAP","ADVANCE AUTO PARTS INC","Consumer Discretionary","Equity","74,411,406.96","0.03","74,411,406.96","536,028.00","138.82","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNW","PINNACLE WEST CORP","Utilities","Equity","73,867,598.49","0.03","73,867,598.49","1,007,881.00","73.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VFC","VF CORP","Consumer Discretionary","Equity","73,719,036.56","0.02","73,719,036.56","2,938,184.00","25.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BEN","FRANKLIN RESOURCES INC","Financials","Equity","73,628,529.00","0.02","73,628,529.00","2,530,190.00","29.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WRK","WESTROCK","Materials","Equity","72,351,222.62","0.02","72,351,222.62","2,265,223.00","31.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XRAY","DENTSPLY SIRONA INC","Health Care","Equity","71,564,761.20","0.02","71,564,761.20","1,915,545.00","37.36","United States","NASDAQ","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","71,240,027.00","0.02","71,240,027.00","2,061,940.00","34.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IVZ","INVESCO LTD","Financials","Equity","71,018,728.04","0.02","71,018,728.04","4,051,268.00","17.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Real Estate","Equity","69,420,181.94","0.02","69,420,181.94","651,038.00","106.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NRG","NRG ENERGY INC","Utilities","Equity","67,779,691.72","0.02","67,779,691.72","2,052,686.00","33.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZION","ZIONS BANCORPORATION","Financials","Equity","67,290,894.32","0.02","67,290,894.32","1,334,078.00","50.44","United States","NASDAQ","USD","1.00","USD","-"
"GNRC","GENERAC HOLDINGS INC","Industrials","Equity","66,870,040.80","0.02","66,870,040.80","565,545.00","118.24","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WHR","WHIRLPOOL CORP","Consumer Discretionary","Equity","66,292,580.27","0.02","66,292,580.27","485,411.00","136.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBNY","SIGNATURE BANK","Financials","Equity","63,112,274.50","0.02","63,112,274.50","560,450.00","112.61","United States","NASDAQ","USD","1.00","USD","-"
"HAS","HASBRO INC","Consumer Discretionary","Equity","63,028,674.72","0.02","63,028,674.72","1,156,914.00","54.48","United States","NASDAQ","USD","1.00","USD","-"
"SEE","SEALED AIR CORP","Materials","Equity","62,989,636.60","0.02","62,989,636.60","1,287,605.00","48.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AIZ","ASSURANT INC","Financials","Equity","60,317,535.15","0.02","60,317,535.15","477,007.00","126.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NWSA","NEWS CORP CLASS A","Communication","Equity","57,655,644.48","0.02","57,655,644.48","3,407,544.00","16.92","United States","NASDAQ","USD","1.00","USD","-"
"DXC","DXC TECHNOLOGY","Information Technology","Equity","56,881,211.31","0.02","56,881,211.31","2,045,351.00","27.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NCLH","NORWEGIAN CRUISE LINE HOLDINGS LTD","Consumer Discretionary","Equity","56,866,279.06","0.02","56,866,279.06","3,756,029.00","15.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OGN","ORGANON","Health Care","Equity","55,057,195.69","0.02","55,057,195.69","2,266,661.00","24.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALK","ALASKA AIR GROUP INC","Industrials","Equity","54,527,802.86","0.02","54,527,802.86","1,130,813.00","48.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UBFUT","CASH COLLATERAL USD UBFUT","Cash and/or Derivatives","Cash Collateral and Margins","51,337,800.00","0.02","51,337,800.00","51,337,800.00","100.00","United States","-","USD","1.00","USD","Oct 01, 2015"
"NWL","NEWELL BRANDS INC","Consumer Discretionary","Equity","48,357,134.08","0.02","48,357,134.08","3,348,832.00","14.44","United States","NASDAQ","USD","1.00","USD","-"
"MHK","MOHAWK INDUSTRIES INC","Consumer Discretionary","Equity","47,547,302.00","0.02","47,547,302.00","469,835.00","101.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RL","RALPH LAUREN CORP CLASS A","Consumer Discretionary","Equity","42,683,056.56","0.01","42,683,056.56","365,187.00","116.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNC","LINCOLN NATIONAL CORP","Financials","Equity","42,605,693.80","0.01","42,605,693.80","1,369,958.00","31.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DVA","DAVITA INC","Health Care","Equity","40,197,869.49","0.01","40,197,869.49","488,253.00","82.33","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FOX","FOX CORP CLASS B","Communication","Equity","39,663,181.08","0.01","39,663,181.08","1,237,927.00","32.04","United States","NASDAQ","USD","1.00","USD","-"
"LUMN","LUMEN TECHNOLOGIES INC","Communication","Equity","27,314,246.29","0.01","27,314,246.29","8,456,423.00","3.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DISH","DISH NETWORK CORP CLASS A","Communication","Equity","24,964,794.66","0.01","24,964,794.66","2,232,987.00","11.18","United States","NASDAQ","USD","1.00","USD","-"
"NWS","NEWS CORP CLASS B","Communication","Equity","18,109,036.80","0.01","18,109,036.80","1,059,008.00","17.10","United States","NASDAQ","USD","1.00","USD","-"
"ESH3","S&P500 EMINI MAR 23","Cash and/or Derivatives","Futures","0.00","0.00","966,375,125.00","4,885.00","3,956.50","-","Index And Options Market","USD","1.00","USD","-"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY VEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The iShares Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Barclays, Bloomberg Finance L.P., BlackRock Index Services, LLC, Cohen & Steers Capital Management, Inc., European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Services, LLC, India Index Services & Products Limited, JPMorgan Chase & Co., Japan Exchange Group, MSCI Inc., Markit Indices Limited, Morningstar, Inc., The NASDAQ OMX Group, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), New York Stock Exchange, Inc., Russell or S&P Dow Jones Indices LLC. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE nor NAREIT makes any warranty regarding the FTSE NAREIT Equity REITS Index, FTSE NAREIT All Residential Capped Index or FTSE NAREIT All Mortgage Capped Index; all rights vest in NAREIT. Neither FTSE nor NAREIT makes any warranty regarding the FTSE EPRA/NAREIT Developed Real Estate ex-U.S. Index, FTSE EPRA/NAREIT Developed Europe Index or FTSE EPRA/NAREIT Global REIT Index; all rights vest in FTSE, NAREIT and EPRA.“FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2021 BlackRock, Inc. All rights reserved. iSHARES and BLACKROCK are registered trademarks of BlackRock, Inc., or its subsidiaries. All other marks are the property of their respective owners.
ICRMH0421U/S-1620308"
